1868,Workshop on Ad Hoc and Ubiquitous computing,AUC,ERA2010,C,No,0805,,
140,Apple University Consortium Academic and Developers Conference,AUCADC,ERA2010,C,No,0899,,
203,Australasian Cognitive Science Society Conference,AuCSS,ERA2010,C,Yes,0801,,
234,Australasian User Interface Conference,AUIC,ERA2010,B,Yes,0806,,
233,Australasian Urban and Regional Information Systems Association Conference,AURISA,ERA2010,C,Yes,0806,,
226,Australasian Refinement Workshop,AuRW,ERA2010,C,Yes,0803,,
253,Australian Data Mining Conference,AusDM,ERA2010,B,Yes,0804,,
230,Australasian Symposium on Grid Computing and e-Research (now AusPDC),AusGrid,ERA2010,C,Yes,0805,,
231,Australasian Symposium on Parallel and Distributed Computing (was AusGrid),AusPDC,ERA2010,C,Yes,0805,,
278,Australian World Wide Web Conference,AusWeb,ERA2010,C,Yes,0805,,
271,Australian UNIX Users Group National Conference,AUUG,ERA2010,C,Yes,0803,,
92,IEEE International Conference on Advanced Video and Signal Based Surveillance,AVSS,ERA2010,B,Yes,1005,,
860,International Atlantic Web Intelligence Conference,AWIC,ERA2010,C,No,0801,,
237,Australasian Workshop on Combinatorial Algorithms,AWOCA,ERA2010,B,Yes,0802,,
275,Australian Workshop on Requirements Engineering,AWRE,ERA2010,B,Yes,0803,0806,
277,Australian Workshop on Software Architecture,AWSA,ERA2010,C,Yes,0803,,
789,IEEE/IFIP International Conference on Information Technology for Balanced Automation Systems,BASYS,ERA2010,B,No,0902,,
800,IFIP International Conference on Broadband Communications,BC,ERA2010,C,No,1005,,
295,British Computer Society Formal Aspects of Computing Science Specialist Group Workshop,BCS-FMW,ERA2010,C,Yes,0802,,
293,British Colloquium for Theoretical Computer Science,BCTCS,ERA2010,C,Yes,0802,,
286,Bled Electronic Commerce Conference,BECC,ERA2010,B,Yes,0806,,
298,Built Environment Education Conference,BEECON,ERA2010,B,No,12,,
1452,International Workshop on Boolean Functions: Cryptography and Applications,BFCA,ERA2010,C,No,0804,,
596,IEEE Bioinformatics and Bioengineering,BIBE,ERA2010,C,No,0803,,
798,IFIP Conference on Biologically Inspired Collaborative Computing,BICC,ERA2010,C,No,0801,,
3,2008 International Conference on Biomedical Robotics and Biomechatronics,BIO ROB,ERA2010,B,No,0903,,
285,Bioinformatics Visualization,BioViz,ERA2010,C,No,0801,,
926,International Conference on Business Information Systems,BIS,ERA2010,B,No,0806,,
296,British Machine Vision Conference,BMVC,ERA2010,B,Yes,0801,,
297,British National Conference on Databases,BNCOD,ERA2010,B,Yes,0804,,
1453,International Workshop on Business Process Design,BPD,ERA2010,C,No,0806,,
1454,International Workshop on Business Process Intelligence,BPI,ERA2010,C,No,0806,,
879,"International Conference of Broadband Communication, Information Technology and Biomedical Applications",broadcom,ERA2010,C,No,1005,,
925,"International Conference on Broadband Communications, Networks and Systems",Broadnets,ERA2010,B,Yes,1005,,
288,Body Sensor Networks,BSN,ERA2010,C,No,0806,,
1334,International Postgraduate Research Conference (Research Institute for the Built and Human Environment (BuHu)),BuHu IPGRC,ERA2010,C,No,1202,,
1855,Visualisation in Built and Rural Environments,BuiltViz,ERA2010,C,No,0801,,
1456,International Workshop on C# and .NET Technologies,C#,ERA2010,C,No,0803,,
981,International Conference on Creating Connecting and Collaborating through Computing,C5,ERA2010,C,No,0806,,
299,CAADFutures Biennial conference,CAADFutures,ERA2010,A,No,1201,,
193,Association for Computer-Aided Architectural Design Research in Asia (CAADRIA) annual conference,CAADRIA,ERA2010,B,No,0803,1203,1201
300,Canadian Artificial Intelligence Conference,CAAI,ERA2010,B,Yes,0801,,
1886,Workshop on Combinatorial and Algorithmic Aspects of Networking,CAAN,ERA2010,B,No,0802,,
786,IEEE/IFAC Computer Aided Control System Design,CACSD,ERA2010,B,No,1006,,
918,International Conference on Automated Deduction,CADE,ERA2010,A,Yes,0801,,
359,Conference on Artificial Intelligence for Applications,CAIA,ERA2010,B,No,0801,,
1556,ISCA International Conference on Computer Applications in Industry and Engineering,CAINE,ERA2010,C,No,08,,
955,International Conference on Computer Analysis of Images and Patterns,CAIP,ERA2010,B,Yes,0801,,
350,Conference of the Australian Institutes of Transport Research,CAITR,ERA2010,C,No,1205,,
333,"Computer Animation, Information Visualisation, and Digital Effects",CAivDE,ERA2010,C,No,0801,,
307,Centre for Asian and Middle Eastern Architecture conference,CAMEA,ERA2010,A,No,1201,,
304,Canadian Discrete and Algorithmic Mathematics Conference,CanaDAM,ERA2010,C,Yes,0802,,
982,International Conference on Cryptology and Network Security,CANS,ERA2010,B,No,0803,,
937,"International Conference on Compilers, Architecture, and Synthesis for Embedded Systems",CASES,ERA2010,A,Yes,1006,,
965,International Conference on Computers and their Applications,CATA,ERA2010,C,No,08,,
404,Cultural Attitudes towards Technology and Communications,CATAC,ERA2010,B,No,0806,,
342,Computing: The Australasian Theory Symposium,CATS,ERA2010,B,Yes,0802,,
331,Computer Aided Verification,CAV,ERA2010,A,Yes,0802,,
391,"Construction Applications of Virtual Reality, International Conference",CAVR,ERA2010,C,No,1202,,
1341,International Symposium Component-Based Software Engineering,CBSE,ERA2010,A,Yes,0803,,
936,International Conference on Compiler Construction,CC,ERA2010,A,Yes,0803,,
639,IEEE International Conference on Control Applications,CCA,ERA2010,B,No,1006,,
941,International Conference on Computability and Complexity in Analysis,CCA,ERA2010,C,No,0802,,
602,IEEE Conference on Computational Complexity,CCC,ERA2010,B,Yes,0802,,
301,Canadian Conference on Computational Geometry,CCCG,ERA2010,C,Yes,0802,,
303,Canadian Conference on Electrical and Computer Engineering,CCECE,ERA2010,C,No,0905,,
1888,Workshop on Computational and Conformal Geometry,CCG,ERA2010,C,No,0802,,
695,"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,ERA2010,A,Yes,0805,,
12,ACM Conference on Computer and Communications Security,CCS,ERA2010,A,Yes,0803,,
1577,Journal of Computing Science in Colleges (Conference proceedings),CCSC,ERA2010,C,Yes,0899,,
598,IEEE Computer Communications Workshop,CCW,ERA2010,B,No,1005,,
811,IFIP/ACM Working Conference on Component Deployment,CD,ERA2010,B,No,0803,,
389,Constraint Databases and Applications,CDB,ERA2010,C,No,0804,,
605,IEEE Conference on Decision and Control,CDC,ERA2010,A,No,1005,,
398,"Cooperative Design, Visualization, and Engineering",CDVE,ERA2010,C,No,0801,,
1009,International Conference on Email and Anti-Spam,CEAS,ERA2010,B,No,0806,,
606,IEEE Conference on Electronic Commerce Technology (merger of CEC and EEE),CEC,ERA2010,C,No,0806,,
341,Computing in Education Group of Victoria Conference,CEG,ERA2010,C,No,0899,,
1461,International Workshop on Comparative Evaluation in Requirements Engineering,CERE,ERA2010,C,No,0803,,
826,Information Security Symposium,CERIAS,ERA2010,C,No,0803,,
984,International Conference on Cybercrime Forensics Education and Training,CFET,ERA2010,C,No,0801,0803,
362,"Conference on Computers, Freedom, and Privacy",CFP,ERA2010,C,No,0803,,
1889,Workshop on Computational Geometry and Applications,CGA,ERA2010,C,No,0802,,
308,CGAL User Workshop,CGAL,ERA2010,C,No,0802,,
335,Computer Graphics International,CGI,ERA2010,B,Yes,0801,,
1572,Joint International Conference on CyberGames and Interactive Entertainment,CGIE,ERA2010,C,No,0806,,
874,"International Conference Computer Graphics, Imaging and Visualization",CGIV,ERA2010,C,No,0801,,
1362,International Symposium on Code Generation and Optimization,CGO,ERA2010,A,No,0803,,
366,Conference on Graph Theory and Discrete Geometry,CGTDG,ERA2010,C,No,0802,,
129,Annual Fall Workshop on Computational Geometry,CGW,ERA2010,C,No,0802,,
1053,International Conference on Human Factors in Computing Systems,CHI,ERA2010,A,Yes,0806,1203,
1749,Southwestern Conference on Pattern Languages of Programs,ChiliPLoP,ERA2010,C,Yes,0803,,
313,ChinaGrid Annual Conference,ChinaGrid,ERA2010,C,Yes,0805,,
405,Cultural Heritage Knowledge Visualisation,CHKV,ERA2010,C,No,0801,,
1062,International Conference on Implementation and Application of Automata,CIAA,ERA2010,B,Yes,0801,,
906,International Conference on Algorithms and Complexity (was Italian Conference ),CIAC,ERA2010,C,No,0802,,
592,IberoAmerican Congress on Pattern Recognition,CIARP,ERA2010,C,Yes,0801,,
1294,"International Council for Research and Innovation in Building and Construction (CIB) Meetings, Workshops, Symposia, Conferences",CIB,ERA2010,A,No,1202,,
737,IEEE Symposium on Computational Intelligence in Bioinformatics and Computational Biology,CIBCB,ERA2010,C,No,0801,,
935,International Conference on Communications in Computing,CIC,ERA2010,C,No,0805,,
1099,International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,ERA2010,B,Yes,0801,,
731,IEEE Symposium on Computational Intelligence and Data Mining,CIDM,ERA2010,C,No,0801,0804,
369,Conference on Innovative Data Systems Research,CIDR,ERA2010,A,No,0806,,
326,Computability in Europe: Logic and Theory of Algorithms,CiE,ERA2010,C,No,0802,,
351,Conference of the Commission Internationale pour l'Etude et l'Amelioration de l'Enseignement des Mathematiques,CIEAEM,ERA2010,C,No,0802,,
659,IEEE International Conference on Intelligence for Homeland Security and Personal Safety,CIHSPS,ERA2010,C,No,0801,,
363,Conference on Construction Partnering,CII-HK,ERA2010,C,No,1202,,
740,IEEE Symposium on Computational Intelligence in Image and Signal Processing,CIISP,ERA2010,C,No,0801,,
25,ACM International Conference on Information and Knowledge Management,CIKM,ERA2010,A,Yes,0806,,
1458,International Workshop on Combinations of Intelligent Methods and Applications,CIMA,ERA2010,C,No,0801,,
947,"International Conference on Computational Intelligence for Modelling, Control and Automation",CIMCA,ERA2010,C,No,0801,,
636,IEEE International Conference on Computational Intelligence for Measurement Systems and Applications,CIMSA,ERA2010,C,No,0801,,
948,"International Conference on Computational Intelligence, Robotics and Autonomous Systems",CIRAS,ERA2010,C,No,0801,,
641,IEEE International Conference on Cybernetics and Intelligent Systems,CIS,ERA2010,C,No,0801,,
945,International Conference on Computational Intelligence and Security,CIS,ERA2010,C,No,0803,,
946,International Conference on Computational Intelligence and Software Engineering,CISE,ERA2010,C,Yes,0801,0804,0803
327,Computational Intelligence in Security for Information Systems,CISIS,ERA2010,B,No,0803,,
939,"International Conference on Complex, Intelligent and Software Intensive Systems",CISIS,ERA2010,C,No,0805,,
368,Conference on Information Sciences and Systems,CISS,ERA2010,C,No,0806,,
877,"International Conference Imaging Science, Systems and Technology",CISST,ERA2010,C,No,0801,,
367,"Conference on Information Science, Technology and Management",CISTM,ERA2010,B,No,0806,,
324,Complexity and information-theoretic approaches to biology,CITB,ERA2010,B,No,0803,,
394,Construction in the Twenty-first Century Conferences,CITC,ERA2010,B,No,1202,,
930,"International Conference on Civil, Structural and Environmental Engineering Computing",CIVIL-COMP,ERA2010,A,No,09,,
310,Challenges of Large Applications in Distributed Environments,CLADE,ERA2010,C,No,0805,,
1589,Latin American Conference on Informatics,CLEI,ERA2010,C,Yes,0806,,
632,IEEE International Conference on Cluster Computing,CLUSTER,ERA2010,A,Yes,0805,,
395,Construction Management and Economics Conference,CME 25,ERA2010,A,No,1202,,
1575,Joint Working Conference on Secure Information Networks: Communications and Multimedia Security,CMS,ERA2010,C,No,0803,,
400,Coordinated and Multiple Views in Exploratory Visualization,CMV,ERA2010,C,No,0801,,
712,IEEE International Workshop on Cellular Nanoscale Networks and Applications,CNNA,ERA2010,C,No,0801,,
813,International Conference on Network and Service Management (amalgamation of DSOM and related workshops from 2010),CNSM,ERA2010,B,Yes,0805,,
1,1st International Conference on Building Energy and Environment,COBEE,ERA2010,,No,1202,,
1706,RICS conference,COBRA,ERA2010,A,No,1202,,
361,Conference on Combinatorial Optimization and Applications,COCOA,ERA2010,B,Yes,0802,,
1372,International Symposium on Cooperative Database Systems for Advanced Applications,CODAS,ERA2010,C,No,0804,,
322,Committee on Data for Science and Technology,CODATA,ERA2010,C,No,0804,,
1422,"International Conference on Hardware/Software Codesign and System Synthesis (previously ISSN, changed in 2003)",CODES+ISSS,ERA2010,C,No,0806,,
732,Conference on Games (was Computational Intelligence and Games CIG),COG,ERA2010,C,No,0801,,
863,International Cognitive Robotics Conference,COGROBO,ERA2010,B,No,0801,,
120,Annual Meeting of the Cognitive Science Society,CogSci,ERA2010,A,Yes,0801,,
317,Collaborative Electronic Commerce Technology and Research,CollECTeR,ERA2010,B,No,0806,,
1125,International Conference on Management of Data,COMAD,ERA2010,B,Yes,0806,,
549,Franco-Canadian Workshop on Combinatorial Algorithms,ComAI,ERA2010,C,Yes,0802,,
320,CombinaTexas: Combinatorics in the South-Central U.S.,Combina Texas,ERA2010,C,Yes,0802,,
1788,Symposium on Logical Formalizations of Commonsense Reasoning,COMMONSENSE,ERA2010,B,No,0801,,
1371,International Symposium on Computer Design,COMPDES,ERA2010,C,No,1005,,
951,International Conference on Computational Plasticity,COMPLAS,ERA2010,A,No,0905,0913,
177,Asia-Pacific Conference on Complex Systems,Complex,ERA2010,C,No,0801,,
1368,International Symposium on Computational Life Science,CompLife,ERA2010,B,No,0801,,
871,International Computer Software and Applications Conference,COMPSAC,ERA2010,B,Yes,0803,,
204,Australasian Compumod Users' Conference,COMPUMOD,ERA2010,C,Yes,0803,,
934,International Conference on Communication System Software and Middleware,COMSWARE,ERA2010,C,No,0803,,
973,International Conference on Concurrency Theory,CONCUR,ERA2010,A,Yes,0802,,
1074,International Conference on Information Resources Management,Conf-IRM,ERA2010,B,No,0806,,
371,Conference on Computational Natural Language Learning,CoNLL,ERA2010,A,Yes,0801,,
388,ConnectED: International Conference on Design Education,ConnectED,ERA2010,C,No,1201,1203,
357,Conference on Algorithms and Hardware for Parallel Processing,CONPAR,ERA2010,C,No,0805,,
856,International and Interdisciplinary Conference on Modelling and Using Context,CONTEXT,ERA2010,C,No,0802,,
392,Construction Applications to Virtual Reality Conference,CONVR,ERA2010,C,No,1201,,
979,International Conference on Cooperative Information Systems,CoopIS,ERA2010,A,Yes,0806,,
980,International Conference on Coordination Models and Languages,Coordination,ERA2010,A,Yes,0803,,
1893,Workshop on Constraint Satisfaction for Planning and Scheduling,COPLAS,ERA2010,B,No,0802,,
344,Conférence en Recherche d'information et Applications,CORIA,ERA2010,C,Yes,08,,
954,International Conference on Computational Semiotics for Games and New Media,Cosign,ERA2010,C,No,0801,,
382,Conference on Spatial Information Theory,COSIT,ERA2010,C,No,1201,,
323,Complex Objects Visualization Workshop,COV,ERA2010,C,No,0801,,
1175,International Conference on Principles and Practice of Constraint Programming,CP,ERA2010,A,Yes,0803,,
1090,International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,ERA2010,B,Yes,0801,,
390,Constraint Programming Day,CPD,ERA2010,C,No,0802,,
399,Cooperative Research Centre for Construction Innovation International Conference,CRCCI,ERA2010,B,No,1202,,
396,Construction Management and Real Estate International Symposium,CRIOCM,ERA2010,B,No,1202,,
1193,International Conference on Risks and Security of Internet and Systems,CRiSIS,ERA2010,C,No,0803,,
1463,International Workshop on Critical Information Infrastructures Security,CRITIS,ERA2010,C,No,0803,,
302,Canadian Conference on Computer and Robot Vision,CRV,ERA2010,C,Yes,0801,,
402,Cryptography Policy and Algorithms Conference,CryPAC,ERA2010,C,No,0804,,
94,Advances in Cryptology,CRYPTO,ERA2010,A,Yes,0804,,
403,Crypto'Puces,Crypto'Puces,ERA2010,C,Yes,0804,,
597,IEEE Computational Systems Bioinformatics Conference,CSB,ERA2010,A,No,0803,,
10,ACM Annual Computer Science Conference,CSC,ERA2010,C,No,08,,
962,International Conference on Computer Supported Cooperative Work in Design,CSCWD,ERA2010,B,Yes,0806,1203,
380,"Conference on Software Engineering Education and Training (previously Conference is Software Engineering Education, CSEE, changed in 1997)",CSEET,ERA2010,C,No,08,09,
599,IEEE Computer Security Foundations Symposium (was CSFW),CSF,ERA2010,A,Yes,0803,,
1296,International CSI Computer Conference,CSICC,ERA2010,C,No,0802,,
336,Computer Science Research Conference,CSRC,ERA2010,C,No,08,,
329,Computational Topology Workshop,CT,ERA2010,C,No,0802,,
1710,Cryptographers Track at RSA Conference,CT-RSA,ERA2010,B,Yes,0804,,
328,Computational Techniques and Applications Conference,CTAC,ERA2010,C,No,0802,,
1363,International Symposium on Collaborative Technologies and Systems,CTS,ERA2010,C,No,0805,,
319,Cologne-Twente Workshop on Graphs and Combinatorial Optimization,CTW,ERA2010,C,No,0802,,
406,"Cumulus - International Association of Universities and Colleges of Art, Design and Media",CUMULUS,ERA2010,C,No,1203,,
968,International Conference on Computers in Urban Planning and Urban Management,CUPUM,ERA2010,A,No,1205,,
938,International Conference on Complex Systems,CxS,ERA2010,C,No,0905,,
415,Design and Emotion Society Conferences,D&E,ERA2010,A,No,1203,,
430,Discourse Anaphora and Anaphor Resolution Colloquium,DAARC,ERA2010,C,No,0801,,
426,Digital Arts and Culture,DAC,ERA2010,C,No,0806,,
431,Discrete and Algorithmic Geometry,DAG,ERA2010,C,No,0802,,
424,Deutsche Arbeitsgemeinschaft für Mustererkennung DAGM e.V,DAGM,ERA2010,B,Yes,0801,,
801,IFIP International Conference on Distributed Applications and Interoperable Systems,DAIS,ERA2010,B,Yes,0805,,
413,Declarative Agent Languages and Technologies (merged into EMAS in 2013),DALT,ERA2010,B,No,0804,,
992,"International Conference on Dependable, Autonomic and Secure Computing",DASC,ERA2010,C,No,0803,,
1782,"Symposium on Design, Analysis, and Simulation of Distributed Systems",DASD,ERA2010,C,No,0805,,
988,International Conference on Database Systems for Advanced Applications,DASFAA,ERA2010,C,Yes,0804,,
409,Data Semantics in Web Information Systems,DASWIS,ERA2010,C,No,0806,,
414,Design and Aesthetics in Visualisation,DAViz,ERA2010,C,No,0801,,
410,Data Warehousing and Knowledge Discovery,DaWaK,ERA2010,B,Yes,0804,,
861,International Baltic Conference on Databases and Information Systems,DB&IS,ERA2010,B,No,0804,,
436,Durability of Building Materials and Components Conference,DBMC,ERA2010,C,No,0905,,
412,Database Programming Languages,DBPL,ERA2010,B,Yes,0804,,
1004,International Conference on Dublin Core and Metadata Applications,DC,ERA2010,C,No,0804,,
408,Data Compression Conference,DCC,ERA2010,A,Yes,0804,,
417,Design Computing and Cognition,DCC,ERA2010,A,No,1201,1203,
1465,International Workshop on Developments in Computational Models,DCM,ERA2010,C,No,0802,,
644,IEEE International Conference on Distributed Computing in Sensor Systems,DCOSS,ERA2010,B,No,0805,,
433,Distributed Communities on the Web Workshop,Dcw,ERA2010,C,No,0806,,
1468,International Workshop on Domain Driven Data Mining,DDDM,ERA2010,C,No,0804,,
622,"IEEE Information Theory Workshop on Detection, Estimation, Classification and Imaging",DECI,ERA2010,C,No,0802,,
993,International Conference on Design Science Research in Information Systems and Technology,DESRIST,ERA2010,A,No,0806,,
987,International Conference on Database and Expert Systems Applications,DEXA,ERA2010,B,Yes,0801,0804,0806
1003,International Conference on Distributed Frameworks for Multimedia Applications,DFMA,ERA2010,C,No,0805,,
996,International Conference on Digital Government Research,DGO,ERA2010,B,No,0806,,
438,Dynamic Graph Workshop,DGW,ERA2010,C,No,0802,,
1812,The Theory and Application of Diagrams,DIAGRAMS,ERA2010,B,Yes,0801,,
428,Digital Image Computing Techniques and Applications,DICTA,ERA2010,B,Yes,0801,,
427,Digital Games Research Conference,DIGRA,ERA2010,C,No,0806,,
364,"Conference on Discrete Mathematics, Algebra and their Application",DIMA,ERA2010,C,No,0802,,
429,DIMACS Workshop on Intrinsic Complexity of Computation,DIMACS Intrinsic,ERA2010,C,No,0802,,
422,Designing Interactive Systems,DIS,ERA2010,B,Yes,0806,1203,
1374,International Symposium on Distributed Computing (was WDAG),DISC,ERA2010,A,Yes,0805,,
1550,Internationale Tagung Wirtschaftsinformatik,DITW,ERA2010,C,No,0806,,
1567,Joint Australia and New Zealand Biennial Conference on Digital Image and Vision Computing,DIVC,ERA2010,C,Yes,0801,,
439,Dynamic Languages Symposium,DLS,ERA2010,B,Yes,0803,,
425,Developments in Language Theory,DLT,ERA2010,B,Yes,0802,,
1724,SIAM Conference on Discrete Mathematics,DM,ERA2010,C,No,0802,,
432,"Discrete Models: Combinatorics, Computation and Geometry",DM-CCG,ERA2010,C,No,0802,,
416,Design and Management of Data Warehouses,DMDW,ERA2010,C,No,0804,,
1930,Workshop on Research Issues in Data Mining and Knowledge Discovery,DMKD,ERA2010,C,No,0804,,
999,International Conference on Discrete Mathematics and Theoretical Computer Science,DMTCS,ERA2010,B,No,0802,,
1850,VisMasters Design Modelling and Visualization Conference,DMVC,ERA2010,C,No,0801,,
1324,DNA Computing and Molecular Programming,DNA,ERA2010,B,No,0801,,
1464,International Workshop on Data Warehousing and OLAP,DOLAP,ERA2010,B,Yes,0804,,
1898,Workshop on Declarative Programming in the Context of OO Languages,DP-COOL,ERA2010,C,No,0803,,
423,Designing Pleasurable Products And Interfaces,DPPI,ERA2010,B,No,1203,,
20,ACM Digital Rights Management Workshop,DRM,ERA2010,C,No,0803,,
419,Design Research Society (UK) International Conference,DRS,ERA2010,B,No,1203,,
696,International Symposium on Distributed Simulation and Real Time Applications,DS-RT,ERA2010,B,Yes,0805,0806,
435,Domain Specific Aspect Languages,DSAL,ERA2010,C,No,0803,,
133,Annual Meeting of the Decision Sciences Institute,DSI,ERA2010,C,No,0806,,
865,"International Colloquium on Data Sciences, Knowledge Discovery and Business Intelligence",DSKDB,ERA2010,C,No,0801,,
434,Domain - Specific Languages for Software Engineering,DSLSE,ERA2010,C,No,0803,,
1900,Workshop on Domain Specific Modelling,DSM,ERA2010,C,No,0803,,
1884,Workshop on Assurance Cases for Security,DSN,ERA2010,C,No,0803,,
994,International Conference on Design Theory and Methodology (ASME),DTM,ERA2010,A,No,1203,,
1897,Workshop on Database Technology for Virtual Enterprises,DTVE,ERA2010,C,No,0804,,
437,Dutch Computational Geometry Day,DutchCG,ERA2010,C,No,0802,,
418,Design for User Experience,DUX,ERA2010,B,No,0806,1203,
648,IEEE International Conference on e-Science and Grid Computing,e-Science,ERA2010,A,Yes,0805,,
467,European Academy of Design conferences,EAD,ERA2010,C,No,1203,,
352,Conference of the European Association for Machine Translation,EAMT,ERA2010,B,Yes,0801,,
1011,International Conference on Engineering Applications of Neural Networks,EANN,ERA2010,C,Yes,0801,,
1881,Workshop on Aspect Oriented Requirements Engineering and Architecture Design,Early Aspects,ERA2010,C,No,0803,,
440,East Asia Society for Transportation Studies Conference (biennial),EASTS,ERA2010,C,No,1205,,
445,Education and Research in Computer Aided Architectural Design in Europe,eCAADe,ERA2010,B,No,1201,,
473,European Conference on Artificial Intelligence,ECAI,ERA2010,A,Yes,0801,,
474,European Conference on Artificial Life,ECAL,ERA2010,B,No,0801,,
625,IEEE International Conference and Workshop on the Engineering of Computer Based Systems,ECBS,ERA2010,B,No,1005,,
470,European Computing Conference,ECC,ERA2010,C,No,08,,
1903,Workshop on Elliptic Curve Cryptography,ECC,ERA2010,C,No,0804,,
475,European Conference on Computational Biology,ECCB,ERA2010,B,No,0803,,
477,European Conference on Computational Mechanics,ECCM,ERA2010,A,No,0905,,
469,European Chapter on Combinatorial Optimization,ECCO,ERA2010,C,No,0802,,
480,European Conference on Digital Government (was European Conference on e-Government ECEG),ECDG,ERA2010,C,Yes,0806,,
1474,International Workshop on Evolution and Change in Data Management,ECDM,ERA2010,C,No,0804,,
482,European Conference on Information Management and Evaluation,ECIME,ERA2010,C,No,0806,,
484,European Conference on Information Systems,ECIS,ERA2010,A,No,0806,,
471,European Conference of Information Warfare,ECIW,ERA2010,C,No,0806,,
486,European Conference on Machine Learning (Joined with PKDD from 2008),ECML,ERA2010,A,No,0801,,
507,International Conference on Modelling and Simulation,ECMS,ERA2010,B,Yes,0802,,
488,European Conference on Object-Oriented Programming,ECOOP,ERA2010,A,Yes,0803,,
618,IEEE European Conference on Web Services,ECOWS,ERA2010,C,No,0806,,
492,European Conference on Research Methodology for Business and Management Studies,ECRM,ERA2010,C,No,0806,,
463,Euromicro Conference on Real-Time Systems,ECRTS,ERA2010,A,Yes,1005,,
443,ECRYPT Workshop on Cryptographic Hash Functions,ECRYPT,ERA2010,C,No,0804,,
444,ECRYPT Workshop on Tools for Cryptanalysis,ECRYPT,ERA2010,C,No,0804,,
478,European Conference on Computer Supported Cooperative Work,ECSCW,ERA2010,B,No,0806,,
495,European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty,ECSQARU,ERA2010,C,No,0801,,
496,European Conference on Universal Multiservice Networks,ECUMN,ERA2010,C,No,0805,,
1007,International Conference on Electronic Commerce and Web Technology,ECWeb,ERA2010,B,No,0806,,
528,Extending Database Technology,EDBT,ERA2010,A,No,0804,,
1783,Symposium on Discrete Mathematics,EDM,ERA2010,C,No,0802,,
682,IEEE International Enterprise Distributed Object Computing Conference,EDOC,ERA2010,B,Yes,0806,,
453,Environmental Design Research Association,EDRA,ERA2010,B,No,1203,,
1469,International Workshop on Economics-Driven Software Engineering Research,EDSER,ERA2010,C,No,0803,,
647,"IEEE International Conference on Enterprise Computing, E-Commerce and E-Services",EEE,ERA2010,C,No,0806,,
552,French Speaking Conference on the Extraction and Management of Knowledge,EGC,ERA2010,C,Yes,0801,,
1750,Spanish Meeting on Computational Geometry,EGC,ERA2010,C,Yes,0802,,
449,Enabling Grids for E-Science European Conference,EGEE,ERA2010,C,No,0805,,
460,Eurographics Symposium on Parallel Graphics and Visualization,EGPGV,ERA2010,B,No,0801,,
461,International Conference on Artificial Reality and Telexistance & Eurographics Symposium on Virtual Environments,EGVE,ERA2010,B,Yes,0802,,
500,European Institute for Computer Anti-Virus Research EICAR Conference,EICAR,ERA2010,C,No,0804,,
1017,International Conference on Enterprise Information Systems and Web Technologies,EISWT,ERA2010,C,No,0806,,
524,European-Japanese Conference on Information Modelling and Knowledge Bases,EJC,ERA2010,C,No,0804,,
485,European Conference on Knowledge Management,EKM,ERA2010,B,No,0806,,
501,European Lisp Workshop,ELW,ERA2010,C,No,0803,,
523,"European, Mediterranean and Middle Eastern Conference on Information Systems",EMCIS,ERA2010,B,No,0806,,
527,Exploring Modelling Methods in Systems Analysis and Design,EMMSAD,ERA2010,C,No,0806,,
447,Embedded Sensor Networks Workshop,Emnets,ERA2010,C,No,1005,,
16,ACM Conference on Embedded Software,EMSOFT,ERA2010,A,Yes,1005,,
1023,International Conference on Evaluation of Novel Approaches to Software Engineering,ENASE,ERA2010,B,Yes,0803,,
1611,Mexican International Conference on Current Trends in Computer Science (was Mexican International Conference on Computer Science),ENC,ERA2010,C,No,08,,
1067,International Conference on Information and Communication Technologies in Tourism,ENTER,ERA2010,C,No,0806,,
1471,International Workshop on Enterprise and Organizational Modelling and Simulation,EOMAS,ERA2010,C,No,0806,,
125,Annual Conference on Evolutionary Programming,EP,ERA2010,C,No,0801,,
1682,Portuguese Conference on Artificial Intelligence,EPIA,ERA2010,B,Yes,0801,,
454,ERATO Conference on Quantum Information Science,EQIS,ERA2010,C,No,0802,,
971,International Conference on Conceptual Modelling,ER,ERA2010,A,Yes,0804,,
455,ERCIM Annual Workshop on Constraint Solving and Constraint Logic Programming,ERCIM/CSCLP,ERA2010,B,No,0802,,
512,European Symposium on Artificial Neural Networks,ESANN,ERA2010,B,No,0801,,
522,European Workshop on Security and Privacy in Ad -Hoc and Sensor Networks,ESAS,ERA2010,C,No,0803,,
1780,"Symposium On Combinatorics, Algorithms, Probabilistic and Experimental Methodologies",ESCAPE,ERA2010,C,No,0802,,
513,European Symposium on Gender and ICT,ESGICT,ERA2010,C,No,0899,,
515,European Symposium On Research In Computer Security,ESORICS,ERA2010,A,Yes,0803,,
1318,International Joint Conference on Qualitative and Quantitative Practical Reasoning,ESQARU,ERA2010,A,No,0801,,
508,European Simulation Symposium,ESS,ERA2010,B,No,0801,,
516,European Transport Conference,ETC,ERA2010,B,No,1205,,
457,ETHICOMP Conference,ETHICOMP,ERA2010,B,Yes,0806,,
788,IEEE/IFIP International Conference on Embedded and Ubiquitous Computing,EUC,ERA2010,C,No,0806,,
